Gene,kdeg_x,kdeg_y,vsyn_x,vsyn_y
YER141W,0.063880178,0.021331156,3.06E-07,1.58E-06
YPL172C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR446W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFR053C,0.041918391,0.060989418,1.02E-05,4.27E-05
YGL253W,0.264812071,0.038895991,1.18E-05,3.11E-05
YCL040W,0.091898698,0.045939321,7.12E-06,2.13E-05
YDR516C,0.124626763,0.065924924,6.09E-07,2.26E-06
YCL030C,0.310040533,0.102051249,1.18E-05,3.11E-05
YFR025C,0.23631006,0.073282109,1.25E-07,2.59E-07
YIL116W,0.086733484,0.053740505,2.09E-06,3.60E-06
YPR033C,0.402759612,0.095287931,3.26E-07,7.88E-07
YPR033C,0.402759612,0.073846626,1.18E-05,3.11E-05
YBR034C,0.631552661,0.058111174,2.50E-07,7.16E-07
YJL200C,0.284554657,0.079735108,1.50E-06,7.66E-06
YDL131W,0.237543628,0.058476852,1.22E-05,3.67E-05
YDL182W,0.201596541,0.052542795,1.42E-05,4.55E-05
YLL062C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL273W,0.310040533,0.102051249,1.18E-05,3.11E-05
YIL094C,0.170742717,0.055774643,5.18E-06,1.49E-05
YJR139C,0.279088187,0.059101152,2.29E-05,4.44E-05
YHR025W,0.37749144,0.056034896,7.06E-06,9.74E-06
YNL277W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR453C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR209C,0.2273081,0.084040332,3.02E-05,9.77E-05
YLR043C,0.252936436,0.076700339,2.77E-05,8.20E-05
YBL064C,0.15893224,0.068065445,2.36E-05,4.16E-05
YCR083W,0.269612997,0.100469014,1.18E-05,3.11E-05
YLR109W,0.405530565,0.063289553,1.93E-06,3.54E-06
YDR272W,0.349967089,0.09679426,1.17E-08,2.76E-08
YOR040W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNR041C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL214C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL205C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR450W,0.270041438,0.053890083,8.92E-08,3.75E-07
YML075C,0.329948715,0.048032052,4.07E-07,1.16E-06
YML126C,0.265642494,0.065183088,2.15E-05,4.89E-05
YOL055C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL258C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR121W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR248C,0.288849344,0.046013732,5.95E-07,1.91E-06
YOR202W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR216W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR432W,0.310040533,0.102051249,1.18E-05,3.11E-05
YML056C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR011C,0.258401907,0.064092523,0.000110829,0.000171164
YMR267W,0.232926131,0.051869229,8.34E-08,4.05E-07
YLR028C,0.240403475,0.071769686,6.02E-07,9.24E-07
YMR120C,0.129864453,0.062747047,6.75E-06,2.45E-05
YDR315C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR173C,0.310040533,0.102051249,1.18E-05,3.11E-05
YER019W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL037C,0.195369199,0.043810376,9.15E-06,1.13E-05
YOR136W,0.172714241,0.044749458,8.09E-06,1.78E-05
YLR174W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL009W,0.310040533,0.102051249,1.18E-05,3.11E-05
YER065C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBL076C,0.394018039,0.06421716,1.98E-06,3.36E-06
YPL040C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL117C,0.365948373,0.065590676,6.95E-07,2.60E-06
YGR244C,0.178340421,0.101564714,2.29E-06,1.09E-05
YOR142W,0.200851898,0.082663077,1.25E-06,3.09E-06
YBL098W,0.183400538,0.052912443,3.46E-07,1.04E-06
YLR089C,0.270782056,0.081457115,1.17E-06,1.76E-06
YEL046C,0.758077547,0.096858575,1.18E-05,3.11E-05
YMR226C,0.289942143,0.078598827,9.14E-06,2.18E-05
YBR115C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL154C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR321W,0.48285351,0.063896546,6.99E-08,1.52E-07
YLR155C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR157C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR158C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR160C,0.310040533,0.102051249,1.18E-05,3.11E-05
YER023W,0.260898134,0.06933726,4.68E-06,2.05E-05
YOL151W,0.304205476,0.126032306,3.11E-06,7.71E-06
YCL064C,0.310040533,0.102051249,1.18E-05,3.11E-05
YER086W,0.372097828,0.084700785,8.90E-07,2.85E-06
YJR078W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR403W,0.310040533,0.102051249,1.18E-05,3.11E-05
YML004C,0.39083097,0.171387182,9.36E-09,2.55E-08
YHR072W,0.411779989,0.058500295,1.08E-07,1.90E-07
YPL160W,0.394680879,0.064859396,8.42E-07,2.38E-06
YLR382C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL045W,0.237017558,0.074563608,1.18E-05,3.11E-05
YDR037W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL073W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL085W,0.177906786,0.064882892,1.47E-06,3.55E-06
YOL126C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL078C,0.214199302,0.078967806,6.21E-06,9.48E-06
YIR031C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL117W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL029C,0.359471963,0.052964437,1.96E-07,5.76E-07
YOR221C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL055C,0.224715511,0.0689281,8.21E-07,1.89E-06
YER003C,0.253255065,0.0524235,1.18E-05,3.11E-05
YDR502C,0.453604436,0.068519345,0.000132231,0.000203391
YLR180W,0.476623089,0.081431621,5.51E-05,0.000166609
YBL013W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR264C,0.487241448,0.066733917,7.40E-07,2.32E-06
YGR171C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR080W,0.179800653,0.064692262,4.24E-08,1.86E-07
YPR006C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR208W,0.265299999,0.047016362,1.18E-05,3.11E-05
YNR043W,0.398324397,0.07857681,4.38E-07,1.61E-06
YBR036C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR161W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL057C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR287W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR046C,0.439162573,0.068300927,1.55E-08,4.03E-08
YJL153C,0.336930332,0.028286642,1.39E-05,3.83E-05
YFL017C,0.245038551,0.066160137,5.76E-07,1.57E-06
YJL071W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR062C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR428C,0.336242014,0.158146808,7.23E-07,1.77E-06
YDR402C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL067W,0.104157141,0.049692387,6.97E-09,1.88E-08
YEL041W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR049C,0.226543879,0.079965453,1.18E-05,3.11E-05
YPL188W,0.377719522,0.073434193,1.84E-07,3.04E-07
YDL042C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR191W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL068C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR025W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL015C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR074W,0.257522388,0.069844024,4.19E-07,1.28E-06
YDL085W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR145C,0.411514599,0.165367629,2.66E-06,6.52E-06
YML120C,0.142073159,0.08298252,3.00E-07,1.11E-06
YOR209C,0.311970075,0.064578228,7.41E-07,2.36E-06
YGL037C,0.141710554,0.04056949,7.64E-07,2.04E-06
YLR285W,0.310040533,0.102051249,1.18E-05,3.11E-05
YCL047C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR328W,0.663820338,0.066276979,1.22E-07,5.12E-07
YGR010W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFR047C,0.191338862,0.0805709,2.92E-06,1.02E-05
YEL042W,0.425915328,0.142411633,1.56E-08,6.19E-08
YKL067W,0.192376065,0.064681939,5.04E-06,1.16E-05
YAL035W,0.451269225,0.07293774,1.12E-06,2.51E-06
YLL001W,0.223943888,0.065375146,3.58E-07,8.69E-07
YLL058W,0.310040533,0.102051249,1.18E-05,3.11E-05
YML082W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL088W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL184W,0.864759094,0.341250929,2.62E-10,1.00E-09
YLR438W,0.310040533,0.102051249,1.18E-05,3.11E-05
YML106W,0.390354864,0.064680128,6.95E-07,2.71E-06
YMR271C,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL021W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR277C,0.299571854,0.057410292,4.82E-07,2.01E-06
YDR531W,0.452489154,0.067287481,1.82E-07,6.94E-07
YIL145C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR019C,0.310040533,0.102051249,1.18E-05,3.11E-05
YFL022C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR060W,0.396562812,0.062272787,1.51E-07,6.93E-07
YPR047W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR380W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL234W,0.230720332,0.072456974,2.00E-06,9.24E-06
YEL058W,0.268529749,0.063364824,5.22E-07,2.16E-06
YPR167C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR097W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR007W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR205C,0.258307828,0.063643041,1.63E-05,3.80E-05
YGR240C,0.269447638,0.054294689,4.25E-06,5.65E-06
YMR105C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL127W,0.2749839,0.071497413,1.18E-05,3.11E-05
YGR256W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR183W,0.260659147,0.037322262,2.74E-05,6.70E-05
YER081W,0.310040533,0.102051249,1.18E-05,3.11E-05
YIL074C,0.284277157,0.044613511,1.31E-07,3.14E-07
YCR012W,0.200865624,0.042239445,0.000740462,0.001174389
YOR283W,0.388971887,0.063199935,7.36E-08,4.66E-07
YFL045C,0.351467974,0.064103845,3.59E-06,1.08E-05
YMR220W,0.321203698,0.083551562,2.42E-09,1.02E-08
YIL083C,0.278975988,0.085390095,1.66E-07,5.38E-07
YKL088W,0.288148466,0.063957745,4.98E-08,1.25E-07
YKR072C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR054C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR278W,0.223791543,0.05819729,1.10E-07,4.14E-07
YAR015W,0.171204787,0.084191151,1.50E-05,4.29E-05
YOR128C,0.169938893,0.065258694,4.85E-06,1.22E-05
YDR007W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR300C,0.242350082,0.071182117,1.14E-06,4.12E-06
YER099C,0.345223188,0.064274564,1.18E-05,3.11E-05
YKL181W,0.51899731,0.075776548,5.35E-07,5.24E-07
YHL011C,0.534657439,0.057087773,1.55E-06,3.91E-06
YBL068W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL061W,0.441693745,0.069872989,4.56E-07,1.21E-06
YGR208W,0.282121715,0.064814577,1.42E-07,2.51E-07
YOR184W,0.241464417,0.061297875,2.58E-06,3.94E-06
YBR183W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR294C,0.218700454,0.081345889,1.42E-06,4.15E-06
YMR020W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL040C,0.288838768,0.041610044,3.03E-06,8.93E-06
YNL316C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR166C,0.316643216,0.069395606,2.90E-07,8.90E-07
YLR142W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR020W,0.458577448,0.057160602,7.05E-07,5.59E-07
YER014W,0.285186302,0.083246993,1.18E-05,3.11E-05
YDR400W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR209C,0.257529171,0.057082837,1.18E-05,3.11E-05
YBR035C,0.233165916,0.050685438,1.48E-07,3.75E-07
YBR218C,0.398486488,0.051613467,1.18E-05,3.11E-05
YGL062W,0.670702856,0.065457751,3.11E-06,8.42E-06
YBR221C,0.249483734,0.073667502,8.30E-06,1.48E-05
YER178W,0.249790817,0.080355593,4.37E-06,1.23E-05
YGR193C,0.254213747,0.076775696,1.18E-05,3.11E-05
YNL071W,0.224734418,0.066845834,3.24E-06,9.10E-06
YAL038W,0.233925194,0.0594551,0.000135935,0.000385745
YOR347C,0.074963077,0.090036221,2.09E-05,3.43E-05
YDR236C,0.209068715,0.429198882,1.11E-07,3.89E-07
YOL143C,0.249919123,0.084085904,1.96E-07,6.03E-07
YBR256C,0.245816636,0.034677038,1.18E-05,3.11E-05
YER070W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR180C,0.215987316,0.056564604,1.48E-05,7.77E-05
YIL066C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL026W,0.25567937,0.089461363,3.06E-06,8.41E-06
YOR095C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL129W,0.322727703,0.065141555,1.35E-07,4.17E-07
YJL121C,0.374374633,0.063555509,5.24E-07,3.27E-06
YML008C,0.405930495,0.069135174,1.30E-05,6.89E-05
YJL068C,0.310040533,0.102051249,1.18E-05,3.11E-05
YIR034C,0.144512742,0.029338495,1.32E-05,1.10E-05
YNR050C,0.14139254,0.065228234,1.18E-05,3.11E-05
YDL040C,0.324359924,0.059468618,8.38E-08,4.33E-07
YGR147C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR013C,0.365388513,0.07325981,5.08E-08,2.52E-07
YBR058C-A,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR062W,0.326304067,0.080568849,1.18E-05,3.11E-05
YMR296C,0.352018832,0.061466219,2.73E-08,4.24E-07
YDR023W,0.400956768,0.066324606,1.80E-06,4.19E-06
YHR011W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR213W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR069C,0.378522687,0.056300516,1.96E-07,4.59E-07
YLR146C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL134W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR053C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR260W,0.293796841,0.090575519,1.03E-08,3.76E-08
YOR171C,0.422390926,0.139850527,1.09E-07,3.30E-07
YGR175C,0.708356556,0.499514774,1.18E-05,3.11E-05
YHR190W,0.270662346,0.067795025,6.37E-06,1.33E-05
YDR178W,0.173769304,0.118876287,2.73E-06,8.16E-06
YJL045W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL141W,0.193918016,0.173469806,2.89E-07,1.09E-06
YLL041C,0.216209246,0.058978651,4.06E-06,1.28E-05
YKL148C,0.199309941,0.067823815,2.91E-06,1.21E-05
YLR164W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR006W,0.240097566,0.094987959,1.18E-05,3.11E-05
YIL162W,0.224609085,0.067572496,4.17E-06,1.08E-05
YJR010W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFR030W,0.470205915,0.087957393,1.74E-06,7.33E-06
YJR137C,0.408833195,0.067436477,3.21E-06,7.81E-06
YLL057C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL132C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR241W,0.283399694,0.069402318,1.35E-07,5.09E-07
YOR143C,0.43346933,0.066691476,1.65E-07,4.14E-07
YIL010W,0.223810378,0.109593754,6.76E-07,2.10E-06
YDR353W,0.324422069,0.08961392,1.12E-05,2.97E-05
YHR106W,0.183344462,0.080161554,1.18E-05,3.11E-05
YIL078W,0.408291607,0.070259569,1.39E-06,7.69E-06
YKL194C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR074C,0.2660555,0.066733403,3.36E-07,8.70E-07
YBR003W,0.222702037,0.090362339,2.30E-07,5.30E-07
YGR043C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR354C,0.21848486,0.034164738,0.000244055,0.000827976
YBR117C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR074C,0.34571409,0.051393535,3.50E-06,1.53E-05
YDR050C,0.225508619,0.061866488,0.000280562,0.000645819
YGL026C,0.283419193,0.049281495,1.62E-06,6.95E-06
YOL097C,0.438003965,0.060825808,5.14E-07,2.27E-06
YDR268W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR185C,0.402615288,0.065162376,2.53E-06,7.44E-06
YPL097W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR189C,0.459587125,0.070890682,1.32E-08,6.01E-08
YDL103C,0.265640589,0.060634735,6.74E-07,3.14E-06
YBR019C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL024C,0.398806219,0.047946498,1.18E-05,3.11E-05
YHR128W,0.310040533,0.102051249,1.18E-05,3.11E-05
YIR032C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR020C,0.342306644,0.078562044,4.63E-07,1.08E-06
YDR047W,0.223935832,0.01612682,1.67E-07,9.41E-07
YKR069W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR278W,0.326994146,0.917833695,1.30E-07,2.74E-07
YHL012W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL035W,0.170005708,0.063675782,1.52E-06,3.92E-06
YGR094W,0.428275828,0.057212878,2.47E-07,8.68E-07
YJR133W,0.276593187,0.091506716,6.64E-07,2.01E-06
YLR070C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR194C,0.059867695,0.068977899,1.07E-07,2.29E-07
YFL001W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL063W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL292W,0.473093644,0.070134066,1.32E-07,2.66E-07
YPL212C,0.501587472,0.075181026,2.56E-07,1.02E-06
YEL029C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR043C,0.387743375,0.051326708,2.53E-07,3.50E-07
YDL066W,0.271561367,0.075351553,1.80E-06,4.99E-06
YKL182W,0.291771189,0.057229601,6.78E-06,2.98E-05
YPL231W,0.290579095,0.058649733,7.11E-06,2.15E-05
YER061C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL055C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR067W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR026C,0.181120778,0.085624033,2.59E-06,1.52E-05
YJL196C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR372W,0.371561352,0.07933547,6.73E-07,3.12E-06
YBR159W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL097W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL015C,0.287807612,0.063111892,1.69E-06,5.64E-06
YGL055W,0.338107096,0.106564269,6.28E-08,1.42E-07
YOR317W,0.268448204,0.089429934,4.91E-06,1.16E-05
YMR246W,0.391401783,0.127655435,4.28E-06,8.61E-06
YIL009W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR041W,0.11351939,0.070242495,4.09E-08,1.80E-07
YLR284C,0.345945042,0.083522587,1.18E-05,3.11E-05
YOR180C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL202W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBL011W,0.316045867,0.091383217,3.84E-08,9.47E-08
YKR067W,0.199695538,0.101958164,1.29E-07,1.72E-07
YIL124W,0.205567198,0.086952143,1.18E-05,3.11E-05
YOR175C,0.035556639,0.034732033,4.81E-07,1.48E-06
YDL052C,0.251203578,0.083791157,6.23E-07,7.93E-07
YKR089C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR081C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR165C,0.312180226,0.082814431,4.23E-08,1.32E-07
YDR284C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR503C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR245C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR029C,0.449177124,0.095423295,2.42E-07,5.70E-07
YER026C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR113W,0.2640817,0.084176561,2.98E-07,8.05E-07
YBR042C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL169C,0.398257926,0.154705089,8.58E-08,2.65E-07
YGR170W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR157W,0.356769304,0.091859623,1.18E-05,3.11E-05
YJR073C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR311C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR123W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL130C,0.269397372,0.073233942,5.12E-07,6.11E-07
YCL004W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR100C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL142C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR110W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR140W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL100W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR305C,0.295933066,0.082742245,1.18E-05,3.11E-05
YDR373W,0.433224496,0.157314247,4.38E-08,2.37E-07
YNL267W,0.184868197,0.076780952,1.65E-08,4.05E-08
YBR097W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR240W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR208W,0.661438519,0.194976848,1.43E-08,3.01E-08
YFR019W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNR008W,0.310040533,0.102051249,1.18E-05,3.11E-05
YML059C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR008C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR006C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL011W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL268W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL206C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR031C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL106C,0.568098435,0.056888365,2.49E-08,3.94E-08
YOR109W,0.289860645,0.065907185,1.33E-07,3.20E-07
YJR110W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL212W,0.299542901,0.061808452,1.18E-05,3.11E-05
YIL002C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL065C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR386W,0.313605214,0.067537601,4.54E-07,1.35E-06
YNL325C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL140W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL012W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR020C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR204C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR313C,0.310040533,0.102051249,1.18E-05,3.11E-05
YCR068W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR058C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL094W,0.253412417,0.059963163,1.18E-05,3.11E-05
YDR135C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL048C,0.369004251,0.058792506,2.43E-07,6.03E-07
YBR127C,0.246376461,0.072070155,6.21E-06,1.66E-05
YDL185W,0.253830931,0.079040808,1.18E-05,3.11E-05
YEL027W,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL051W,0.293321836,0.056150102,8.73E-07,2.44E-06
YGR020C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR026W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR039C-A,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL080W,0.263432013,0.060289238,7.50E-07,7.20E-07
YLR447C,0.261744483,0.069166563,1.18E-05,3.11E-05
YMR054W,0.479970389,0.088323397,1.21E-07,3.25E-07
YOR332W,0.272364273,0.07348644,1.30E-05,3.20E-05
YPL234C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR036W,0.245780487,0.061440558,3.29E-06,7.80E-06
YOR270C,0.250520309,0.053931258,1.49E-06,4.21E-06
YOR222W,0.272532851,0.070972922,1.93E-06,3.85E-06
YPL134C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL210W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR348C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNR056C,0.310040533,0.102051249,1.18E-05,3.11E-05
YCR010C,0.310040533,0.102051249,1.18E-05,3.11E-05
YER056C,0.310040533,0.102051249,1.18E-05,3.11E-05
YER060W,0.310040533,0.102051249,1.18E-05,3.11E-05
YER060W-A,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL186C,0.310040533,0.102051249,1.18E-05,3.11E-05
YAL022C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBL030C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR085W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR056C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR128C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR241W,0.262480186,0.08411475,1.18E-05,6.33E-05
YJR152W,0.310040533,0.102051249,1.18E-05,3.11E-05
YIR028W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR384C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR121C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL142W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR138C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR021C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR065C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR100C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL077C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR291C,0.208455523,0.10224497,2.77E-06,4.86E-06
YHR002W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR192W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR536W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFL011W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL219W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR081W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL318C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL156W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL217W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL245C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR342C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR343C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR345C,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL069C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR092C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR094C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR096C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL214W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR158W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR011W,1.100021199,0.619879306,1.15E-06,3.63E-06
YNR072W,0.310040533,0.102051249,1.18E-05,3.11E-05
YIL013C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR011W,0.310040533,0.102051249,1.18E-05,3.11E-05
